150_90_accumulated_energy,450_90_accumulated_energy,150_355_accumulated_energy,270_235_accumulated_energy,450_355_accumulated_energy,560_235_accumulated_energy,270_500_accumulated_energy,560_500_accumulated_energy
57900,57900,57900,57900,57900,57900,57900,57900
58000,58000,58000,58000,58000,58000,58000,58000
58100,58100,58100,58100,58100,58100,58100,58100
58200,58200,58200,58200,58200,58200,58200,58200
58300,58300,58300,58300,58300,58300,58300,58300
58400,58400,58400,58400,58400,58400,58400,58400
58500,58500,58500,58500,58500,58500,58500,58500
58600,58600,58600,58600,58600,58600,58600,58600
58700,58700,58700,58700,58700,58700,58700,58700
58800,58800,58800,58800,58800,58800,58800,58800
58900,58900,58900,58900,58900,58900,58900,58900
59000,59000,59000,59000,59000,59000,59000,59000
59100,59100,59100,59100,59100,59100,59100,59100
59200,59200,59200,59200,59200,59200,59200,59200
59300,59300,59300,59300,59300,59300,59300,59300
59400,59400,59400,59400,59400,59400,59400,59400
59500,59500,59500,59500,59500,59500,59500,59500
59600,59600,59600,59600,59600,59600,59600,59600
59700,59700,59700,59700,59700,59700,59700,59700
59800,59800,59800,59800,59800,59800,59800,59800
59900,59900,59900,59900,59900,59900,59900,59900
60000,60000,60000,60000,60000,60000,60000,60000
60100,60100,60100,60100,60100,60100,60100,60100
60200,60200,60200,60200,60200,60200,60200,60200
60300,60300,60300,60300,60300,60300,60300,60300
60400,60400,60400,60400,60400,60400,60400,60400
60500,60500,60500,60500,60500,60500,60500,60500
60600,60600,60600,60600,60600,60600,60600,60600
60700,60700,60700,60700,60700,60700,60700,60700
60800,60800,60800,60800,60800,60800,60800,60800
60900,60900,60900,60900,60900,60900,60900,60900
61000,61000,61000,61000,61000,61000,61000,61000
61100,61100,61100,61100,61100,61100,61100,61100
61200,61200,61200,61200,61200,61200,61200,61200
61300,61300,61300,61300,61300,61300,61300,61300
61400,61400,61400,61400,61400,61400,61400,61400
61500,61500,61500,61500,61500,61500,61500,61500
61600,61600,61600,61600,61600,61600,61600,61600
61700,61700,61700,61700,61700,61700,61700,61700
61800,61800,61800,61800,61800,61800,61800,61800
61900,61900,61900,61900,61900,61900,61900,61900
62000,62000,62000,62000,62000,62000,62000,62000
62100,62100,62100,62100,62100,62100,62100,62100
62200,62200,62200,62200,62200,62200,62200,62200
62300,62300,62300,62300,62300,62300,62300,62300
62400,62400,62400,62400,62400,62400,62400,62400
62500,62500,62500,62500,62500,62500,62500,62500
62600,62600,62600,62600,62600,62600,62600,62600
62700,62700,62700,62700,62700,62700,62700,62700
62800,62800,62800,62800,62800,62800,62800,62800
62900,62900,62900,62900,62900,62900,62900,62900
63000,63000,63000,63000,63000,63000,63000,63000
63100,63100,63100,63100,63100,63100,63100,63100
63200,63200,63200,63200,63200,63200,63200,63200
63300,63300,63300,63300,63300,63300,63300,63300
63400,63400,63400,63400,63400,63400,63400,63400
63500,63500,63500,63500,63500,63500,63500,63500
63600,63600,63600,63600,63600,63600,63600,63600
63700,63700,63700,63700,63700,63700,63700,63700
63800,63800,63800,63800,63800,63800,63800,63800
63900,63900,63900,63900,63900,63900,63900,63900
64000,64000,64000,64000,64000,64000,64000,64000
64100,64100,64100,64100,64100,64100,64100,64100
64200,64200,64200,64200,64200,64200,64200,64200
64300,64300,64300,64300,64300,64300,64300,64300
64400,64400,64400,64400,64400,64400,64400,64400
64500,64500,64500,64500,64500,64500,64500,64500
64600,64600,64600,64600,64600,64600,64600,64600
64700,64700,64700,64700,64700,64700,64700,64700
64800,64800,64800,64800,64800,64800,64800,64800
64900,64900,64900,64900,64900,64900,64900,64900
65000,65000,65000,65000,65000,65000,65000,65000
65100,65100,65100,65100,65100,65100,65100,65100
65200,65200,65200,65200,65200,65200,65200,65200
65300,65300,65300,65300,65300,65300,65300,65300
65400,65400,65400,65400,65400,65400,65400,65400
65500,65500,65500,65500,65500,65500,65500,65500
65600,65600,65600,65600,65600,65600,65600,65600
65700,65700,65700,65700,65700,65700,65700,65700
65800,65800,65800,65800,65800,65800,65800,65800
65900,65900,65900,65900,65900,65900,65900,65900
66000,66000,66000,66000,66000,66000,66000,66000
66100,66100,66100,66100,66100,66100,66100,66100
66200,66200,66200,66200,66200,66200,66200,66200
66300,66300,66300,66300,66300,66300,66300,66300
66400,66400,66400,66400,66400,66400,66400,66400
66500,66500,66500,66500,66500,66500,66500,66500
66600,66600,66600,66600,66600,66600,66600,66600
66700,66700,66700,66700,66700,66700,66700,66700
66800,66800,66800,66800,66800,66800,66800,66800
66900,66900,66900,66900,66900,66900,66900,66900
67000,67000,67000,67000,67000,67000,67000,67000
67100,67100,67100,67100,67100,67100,67100,67100
67200,67200,67200,67200,67200,67200,67200,67200
67300,67300,67300,67300,67300,67300,67300,67300
67400,67400,67400,67400,67400,67400,67400,67400
67500,67500,67500,67500,67500,67500,67500,67500
67600,67600,67600,67600,67600,67600,67600,67600
67700,67700,67700,67700,67700,67700,67700,67700
67800,67800,67800,67800,67800,67800,67800,67800
67900,67900,67900,67900,67900,67900,67900,67900
68000,68000,68000,68000,68000,68000,68000,68000
68100,68100,68100,68100,68100,68100,68100,68100
68200,68200,68200,68200,68200,68200,68200,68200
68300,68300,68300,68300,68300,68300,68300,68300
68400,68400,68400,68400,68400,68400,68400,68400
68500,68500,68500,68500,68500,68500,68500,68500
68600,68600,68600,68600,68600,68600,68600,68600
68700,68700,68700,68700,68700,68700,68700,68700
68800,68800,68800,68800,68800,68800,68800,68800
68900,68900,68900,68900,68900,68900,68900,68900
69000,69000,69000,69000,69000,69000,69000,69000
69100,69100,69100,69100,69100,69100,69100,69100
69200,69200,69200,69200,69200,69200,69200,69200
69300,69300,69300,69300,69300,69300,69300,69300
69400,69400,69400,69400,69400,69400,69400,69400
69500,69500,69500,69500,69500,69500,69500,69500
69600,69600,69600,69600,69600,69600,69600,69600
69700,69700,69700,69700,69700,69700,69700,69700
69800,69800,69800,69800,69800,69800,69800,69800
69900,69900,69900,69900,69900,69900,69900,69900
70000,70000,70000,70000,70000,70000,70000,70000
70100,70100,70100,70100,70100,70100,70100,70100
70200,70200,70200,70200,70200,70200,70200,70200
70300,70300,70300,70300,70300,70300,70300,70300
70400,70400,70400,70400,70400,70400,70400,70400
70500,70500,70500,70500,70500,70500,70500,70500
70600,70600,70600,70600,70600,70600,70600,70600
70700,70700,70700,70700,70700,70700,70700,70700
70800,70800,70800,70800,70800,70800,70800,70800
70900,70900,70900,70900,70900,70900,70900,70900
71000,71000,71000,71000,71000,71000,71000,71000
71100,71100,71100,71100,71100,71100,71100,71100
71200,71200,71200,71200,71200,71200,71200,71200
71300,71300,71300,71300,71300,71300,71300,71300
71400,71400,71400,71400,71400,71400,71400,71400
71500,71500,71500,71500,71500,71500,71500,71500
71600,71600,71600,71600,71600,71600,71600,71600
71700,71700,71700,71700,71700,71700,71700,71700
71800,71800,71800,71800,71800,71800,71800,71800
71900,71900,71900,71900,71900,71900,71900,71900
72000,72000,72000,72000,72000,72000,72000,72000
72100,72100,72100,72100,72100,72100,72100,72100
72200,72200,72200,72200,72200,72200,72200,72200
72300,72300,72300,72300,72300,72300,72300,72300
72400,72400,72400,72400,72400,72400,72400,72400
72500,72500,72500,72500,72500,72500,72500,72500
72600,72600,72600,72600,72600,72600,72600,72600
72700,72700,72700,72700,72700,72700,72700,72700
72800,72800,72800,72800,72800,72800,72800,72800
72900,72900,72900,72900,72900,72900,72900,72900
73000,73000,73000,73000,73000,73000,73000,73000
73100,73100,73100,73100,73100,73100,73100,73100
73200,73200,73200,73200,73200,73200,73200,73200
73300,73300,73300,73300,73300,73300,73300,73300
73400,73400,73400,73400,73400,73400,73400,73400
73500,73500,73500,73500,73500,73500,73500,73500
73600,73600,73600,73600,73600,73600,73600,73600
73700,73700,73700,73700,73700,73700,73700,73700
73800,73800,73800,73800,73800,73800,73800,73800
73900,73900,73900,73900,73900,73900,73900,73900
74000,74000,74000,74000,74000,74000,74000,74000
74100,74100,74100,74100,74100,74100,74100,74100
74200,74200,74200,74200,74200,74200,74200,74200
74300,74300,74300,74300,74300,74300,74300,74300
74400,74400,74400,74400,74400,74400,74400,74400
74500,74500,74500,74500,74500,74500,74500,74500
74600,74600,74600,74600,74600,74600,74600,74600
74700,74700,74700,74700,74700,74700,74700,74700
74800,74800,74800,74800,74800,74800,74800,74800
74900,74900,74900,74900,74900,74900,74900,74900
75000,75000,75000,75000,75000,75000,75000,75000
75100,75100,75100,75100,75100,75100,75100,75100
75200,75200,75200,75200,75200,75200,75200,75200
75300,75300,75300,75300,75300,75300,75300,75300
75400,75400,75400,75400,75400,75400,75400,75400
75500,75500,75500,75500,75500,75500,75500,75500
75600,75600,75600,75600,75600,75600,75600,75600
75700,75700,75700,75700,75700,75700,75700,75700
75800,75800,75800,75800,75800,75800,75800,75800
75900,75900,75900,75900,75900,75900,75900,75900
76000,76000,76000,76000,76000,76000,76000,76000
76100,76100,76100,76100,76100,76100,76100,76100
76200,76200,76200,76200,76200,76200,76200,76200
76300,76300,76300,76300,76300,76300,76300,76300
76400,76400,76400,76400,76400,76400,76400,76400
76500,76500,76500,76500,76500,76500,76500,76500
76600,76600,76600,76600,76600,76600,76600,76600
76700,76700,76700,76700,76700,76700,76700,76700
76800,76800,76800,76800,76800,76800,76800,76800
76900,76900,76900,76900,76900,76900,76900,76900
77000,77000,77000,77000,77000,77000,77000,77000
77100,77100,77100,77100,77100,77100,77100,77100
77200,77200,77200,77200,77200,77200,77200,77200
77300,77300,77300,77300,77300,77300,77300,77300
77400,77400,77400,77400,77400,77400,77400,77400
77500,77500,77500,77500,77500,77500,77500,77500
77600,77600,77600,77600,77600,77600,77600,77600
77700,77700,77700,77700,77700,77700,77700,77700
77800,77800,77800,77800,77800,77800,77800,77800
77900,77900,77900,77900,77900,77900,77900,77900
78000,78000,78000,78000,78000,78000,78000,78000
78100,78100,78100,78100,78100,78100,78100,78100
78200,78200,78200,78200,78200,78200,78200,78200
78300,78300,78300,78300,78300,78300,78300,78300
78400,78400,78400,78400,78400,78400,78400,78400
78500,78500,78500,78500,78500,78500,78500,78500
78600,78600,78600,78600,78600,78600,78600,78600
78700,78700,78700,78700,78700,78700,78700,78700
78800,78800,78800,78800,78800,78800,78800,78800
78900,78900,78900,78900,78900,78900,78900,78900
79000,79000,79000,79000,79000,79000,79000,79000
79100,79100,79100,79100,79100,79100,79100,79100
79200,79200,79200,79200,79200,79200,79200,79200
79300,79300,79300,79300,79300,79300,79300,79300
79400,79400,79400,79400,79400,79400,79400,79400
79500,79500,79500,79500,79500,79500,79500,79500
79600,79600,79600,79600,79600,79600,79600,79600
79700,79700,79700,79700,79700,79700,79700,79700
79800,79800,79800,79800,79800,79800,79800,79800
79900,79900,79900,79900,79900,79900,79900,79900
80000,80000,80000,80000,80000,80000,80000,80000
80100,80100,80100,80100,80100,80100,80100,80100
80200,80200,80200,80200,80200,80200,80200,80200
80300,80300,80300,80300,80300,80300,80300,80300
80400,80400,80400,80400,80400,80400,80400,80400
80500,80500,80500,80500,80500,80500,80500,80500
80600,80600,80600,80600,80600,80600,80600,80600
80700,80700,80700,80700,80700,80700,80700,80700
80800,80800,80800,80800,80800,80800,80800,80800
80900,80900,80900,80900,80900,80900,80900,80900
81000,81000,81000,81000,81000,81000,81000,81000
81100,81100,81100,81100,81100,81100,81100,81100
81200,81200,81200,81200,81200,81200,81200,81200
81300,81300,81300,81300,81300,81300,81300,81300
81400,81400,81400,81400,81400,81400,81400,81400
81500,81500,81500,81500,81500,81500,81500,81500
81600,81600,81600,81600,81600,81600,81600,81600
81700,81700,81700,81700,81700,81700,81700,81700
81800,81800,81800,81800,81800,81800,81800,81800
81900,81900,81900,81900,81900,81900,81900,81900
82000,82000,82000,82000,82000,82000,82000,82000
82100,82100,82100,82100,82100,82100,82100,82100
82200,82200,82200,82200,82200,82200,82200,82200
82300,82300,82300,82300,82300,82300,82300,82300
82400,82400,82400,82400,82400,82400,82400,82400
82500,82500,82500,82500,82500,82500,82500,82500
82600,82600,82600,82600,82600,82600,82600,82600
82700,82700,82700,82700,82700,82700,82700,82700
82800,82800,82800,82800,82800,82800,82800,82800
82900,82900,82900,82900,82900,82900,82900,82900
83000,83000,83000,83000,83000,83000,83000,83000
83100,83100,83100,83100,83100,83100,83100,83100
83200,83200,83200,83200,83200,83200,83200,83200
83300,83300,83300,83300,83300,83300,83300,83300
83400,83400,83400,83400,83400,83400,83400,83400
83500,83500,83500,83500,83500,83500,83500,83500
83600,83600,83600,83600,83600,83600,83600,83600
83700,83700,83700,83700,83700,83700,83700,83700
83800,83800,83800,83800,83800,83800,83800,83800
83900,83900,83900,83900,83900,83900,83900,83900
84000,84000,84000,84000,84000,84000,84000,84000
84100,84100,84100,84100,84100,84100,84100,84100
84200,84200,84200,84200,84200,84200,84200,84200
84300,84300,84300,84300,84300,84300,84300,84300
84400,84400,84400,84400,84400,84400,84400,84400
84500,84500,84500,84500,84500,84500,84500,84500
84600,84600,84600,84600,84600,84600,84600,84600
84700,84700,84700,84700,84700,84700,84700,84700
84800,84800,84800,84800,84800,84800,84800,84800
84900,84900,84900,84900,84900,84900,84900,84900
85000,85000,85000,85000,85000,85000,85000,85000
85100,85100,85100,85100,85100,85100,85100,85100
85200,85200,85200,85200,85200,85200,85200,85200
85300,85300,85300,85300,85300,85300,85300,85300
85400,85400,85400,85400,85400,85400,85400,85400
85500,85500,85500,85500,85500,85500,85500,85500
85600,85600,85600,85600,85600,85600,85600,85600
85700,85700,85700,85700,85700,85700,85700,85700
85800,85800,85800,85800,85800,85800,85800,85800
85900,85900,85900,85900,85900,85900,85900,85900
86000,86000,86000,86000,86000,86000,86000,86000
86100,86100,86100,86100,86100,86100,86100,86100
86200,86200,86200,86200,86200,86200,86200,86200
86300,86300,86300,86300,86300,86300,86300,86300
86400,86400,86400,86400,86400,86400,86400,86400
86500,86500,86500,86500,86500,86500,86500,86500
86600,86600,86600,86600,86600,86600,86600,86600
86700,86700,86700,86700,86700,86700,86700,86700
86800,86800,86800,86800,86800,86800,86800,86800
86900,86900,86900,86900,86900,86900,86900,86900
87000,87000,87000,87000,87000,87000,87000,87000
87100,87100,87100,87100,87100,87100,87100,87100
87200,87200,87200,87200,87200,87200,87200,87200
87300,87300,87300,87300,87300,87300,87300,87300
87400,87400,87400,87400,87400,87400,87400,87400
87500,87500,87500,87500,87500,87500,87500,87500
87600,87600,87600,87600,87600,87600,87600,87600
87700,87700,87700,87700,87700,87700,87700,87700
87800,87800,87800,87800,87800,87800,87800,87800
87900,87900,87900,87900,87900,87900,87900,87900
88000,88000,88000,88000,88000,88000,88000,88000
88100,88100,88100,88100,88100,88100,88100,88100
88200,88200,88200,88200,88200,88200,88200,88200
88300,88300,88300,88300,88300,88300,88300,88300
88400,88400,88400,88400,88400,88400,88400,88400
88500,88500,88500,88500,88500,88500,88500,88500
88600,88600,88600,88600,88600,88600,88600,88600
88700,88700,88700,88700,88700,88700,88700,88700
88800,88800,88800,88800,88800,88800,88800,88800
88900,88900,88900,88900,88900,88900,88900,88900
89000,89000,89000,89000,89000,89000,89000,89000
89100,89100,89100,89100,89100,89100,89100,89100
89200,89200,89200,89200,89200,89200,89200,89200
89300,89300,89300,89300,89300,89300,89300,89300
89400,89400,89400,89400,89400,89400,89400,89400
89500,89500,89500,89500,89500,89500,89500,89500
89600,89600,89600,89600,89600,89600,89600,89600
89700,89700,89700,89700,89700,89700,89700,89700
89800,89800,89800,89800,89800,89800,89800,89800
89900,89900,89900,89900,89900,89900,89900,89900
90000,90000,90000,90000,90000,90000,90000,90000
90100,90100,90100,90100,90100,90100,90100,90100
90200,90200,90200,90200,90200,90200,90200,90200
90300,90300,90300,90300,90300,90300,90300,90300
90400,90400,90400,90400,90400,90400,90400,90400
90500,90500,90500,90500,90500,90500,90500,90500
90600,90600,90600,90600,90600,90600,90600,90600
90700,90700,90700,90700,90700,90700,90700,90700
90800,90800,90800,90800,90800,90800,90800,90800
90900,90900,90900,90900,90900,90900,90900,90900
91000,91000,91000,91000,91000,91000,91000,91000
91100,91100,91100,91100,91100,91100,91100,91100
91200,91200,91200,91200,91200,91200,91200,91200
91300,91300,91300,91300,91300,91300,91300,91300
91400,91400,91400,91400,91400,91400,91400,91400
91500,91500,91500,91500,91500,91500,91500,91500
91600,91600,91600,91600,91600,91600,91600,91600
91700,91700,91700,91700,91700,91700,91700,91700
91800,91800,91800,91800,91800,91800,91800,91800
91900,91900,91900,91900,91900,91900,91900,91900
92000,92000,92000,92000,92000,92000,92000,92000
92100,92100,92100,92100,92100,92100,92100,92100
92200,92200,92200,92200,92200,92200,92200,92200
92300,92300,92300,92300,92300,92300,92300,92300
92400,92400,92400,92400,92400,92400,92400,92400
92500,92500,92500,92500,92500,92500,92500,92500
92600,92600,92600,92600,92600,92600,92600,92600
92700,92700,92700,92700,92700,92700,92700,92700
92800,92800,92800,92800,92800,92800,92800,92800
92900,92900,92900,92900,92900,92900,92900,92900
93000,93000,93000,93000,93000,93000,93000,93000
93100,93100,93100,93100,93100,93100,93100,93100
93200,93200,93200,93200,93200,93200,93200,93200
93300,93300,93300,93300,93300,93300,93300,93300
93400,93400,93400,93400,93400,93400,93400,93400
93500,93500,93500,93500,93500,93500,93500,93500
93600,93600,93600,93600,93600,93600,93600,93600
93700,93700,93700,93700,93700,93700,93700,93700
93800,93800,93800,93800,93800,93800,93800,93800
93900,93900,93900,93900,93900,93900,93900,93900
94000,94000,94000,94000,94000,94000,94000,94000
94100,94100,94100,94100,94100,94100,94100,94100
94200,94200,94200,94200,94200,94200,94200,94200
94300,94300,94300,94300,94300,94300,94300,94300
94400,94400,94400,94400,94400,94400,94400,94400
94500,94500,94500,94500,94500,94500,94500,94500
94600,94600,94600,94600,94600,94600,94600,94600
94700,94700,94700,94700,94700,94700,94700,94700
94800,94800,94800,94800,94800,94800,94800,94800
94900,94900,94900,94900,94900,94900,94900,94900
95000,95000,95000,95000,95000,95000,95000,95000
95100,95100,95100,95100,95100,95100,95100,95100
95200,95200,95200,95200,95200,95200,95200,95200
